,business_id,categories,city,full_address,latitude,longitude,name,neighborhoods,open,photo_url,review_count,schools,stars,state,type,url
166,4Mxc95eqsqvrMXJOSp51bw,"[Food, Convenience Stores]",Houston,"1717 Dryden Rd
West University
Houston, TX 77030",29.7100578,-95.4016627,Newsbox Etc,"[West University, Medical Center]",True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,[Rice University],2.5,TX,business,http://www.yelp.com/biz/newsbox-etc-houston
170,Pb0vN4yPgwXn2TOS1ptjjg,"[American (New), Restaurants]",Claremont,"206 W Bonita Ave
Claremont, CA 91711",34.0964809,-117.7167425,Harvard Square Cafe,[],False,http://s3-media1.ak.yelpcdn.com/bphoto/h3ZczxwrxSwgYLWops85PA/ms.jpg,65,[Harvey Mudd College],2.5,CA,business,http://www.yelp.com/biz/harvard-square-cafe-claremont
172,0neJ-fo4UDYJN5GAag3DEw,"[Food, Bakeries]",Berkeley,"2468 Telegraph Avenue
Telegraph Ave
Berkeley, CA 94704",37.86561,-122.2586856,Bayking Doughnuts & Pastries,"[Telegraph Ave, UC Campus Area]",True,http://s3-media2.ak.yelpcdn.com/bphoto/cgdL9yAh54779xWtZQQvvA/ms.jpg,34,[University of California at Berkeley],3.0,CA,business,http://www.yelp.com/biz/bayking-doughnuts-and-pastries-berkeley
176,lsjRpOCkNvgduR8-YAUJJQ,"[American (Traditional), Restaurants]",Claremont,"353 Bonita Ave
Claremont, CA 91711",34.0967289581,-117.718999386,Dr. Grubb's,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/KMc-kwWZ0uIzqJJhhOKpAA/ms.jpg,153,[Harvey Mudd College],4.5,CA,business,http://www.yelp.com/biz/dr-grubbs-claremont
181,P_7A5Ztw4Pwizpdqfx-G-Q,"[Thai, Asian Fusion, Restaurants]",Los Angeles,"1118 Westwood Blvd
Westwood
Los Angeles, CA 90024",34.0602498,-118.4450734,Noodle Planet,[Westwood],False,http://s3-media1.ak.yelpcdn.com/bphoto/B1EXUKaaN2kZEGn4qybCMg/ms.jpg,396,[University of California - Los Angeles],3.0,CA,business,http://www.yelp.com/biz/noodle-planet-los-angeles
186,Ryt1Fhgz7sixMQSJiLyP_g,"[Mexican, Restaurants]",Philadelphia,"3600 Lancaster Ave
Powelton Village
Philadelphia, PA 19104",39.958557,-75.1938838,Zocalo,"[Powelton Village, University City]",True,http://s3-media2.ak.yelpcdn.com/bphoto/M-uo9HTEJEx7cS0eCsQyUg/ms.jpg,53,[University of Pennsylvania],3.0,PA,business,http://www.yelp.com/biz/zocalo-philadelphia
188,AYuAIf2KkIUF8HaMyorwzQ,"[Italian, Restaurants]",Watervliet,"2 Archibald St
Watervliet, NY 12189",42.741427,-73.701272,Spiaks Restaurant,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/GBBAPepzgOUm2p9rIvY6wA/ms.jpg,9,[Rensselaer Polytechnic Institute],4.0,NY,business,http://www.yelp.com/biz/spiaks-restaurant-watervliet
190,Hp3hFrjuu4nHz5sNkgbZbA,"[American (Traditional), Restaurants]",San Diego,"9500 Gilman Dr
San Diego, CA 92093",32.877353,-117.229749,Pines,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/QRvEp9Au9CjvvafiIpBY8g/ms.jpg,7,[University of California - San Diego],2.5,CA,business,http://www.yelp.com/biz/pines-san-diego
192,60f6JzTRhOyOggsjCfvh5Q,"[Sushi Bars, Japanese, Restaurants]",Manhattan,"3141 Broadway
Harlem
Manhattan, NY 10027",40.814025,-73.9598342,Hana Sushi,[Harlem],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,[Columbia University],1.5,NY,business,http://www.yelp.com/biz/hana-sushi-manhattan
193,ch1ercqwoNLpQLxpTb90KQ,"[Food, Coffee & Tea, Juice Bars & Smoothies]",Cambridge,"54 JFK St
Harvard Square
Cambridge, MA 02138",42.3718298384,-71.1206388474,Boston Tea Stop,[Harvard Square],True,http://s3-media3.ak.yelpcdn.com/bphoto/MEg_StvP0Vgeb_qkNM5Mvg/ms.jpg,243,"[Massachusetts Institute of Technology, Harvard University]",4.0,MA,business,http://www.yelp.com/biz/boston-tea-stop-cambridge
194,gCaIfAJ93W6fvmKuasF6Xw,"[Korean, Japanese, Restaurants]",Amherst,"1177 N Pleasant St
Amherst, MA 01002",42.4095138,-72.530616,House of Teriyaki,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/m4HhDpgtxKPifCndkxR7Ag/ms.jpg,18,[University of Massachusetts - Amherst],3.5,MA,business,http://www.yelp.com/biz/house-of-teriyaki-amherst
195,jfZXp0POls-M2cgSxsS8fw,"[Asian Fusion, Restaurants]",Providence,"123 Dorrance St
DownCity
Providence, RI 02903",41.822204,-71.410016,Asian Bistro,[DownCity],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,12,[Brown University],2.5,RI,business,http://www.yelp.com/biz/asian-bistro-providence
196,GZOJJ32d6E1M-IZ0TtZ8gw,"[Vietnamese, Chinese, Restaurants]",Lafayette,"3338 Main St
Lafayette, IN 47905",40.401518,-86.858009,House of Saigon,[],False,http://s3-media3.ak.yelpcdn.com/bphoto/RSmD3kIfSHJX7k6JPVqvzA/ms.jpg,11,[Purdue University],3.5,IN,business,http://www.yelp.com/biz/house-of-saigon-lafayette-2
198,SGlowZEhllX_NqwQIpIzaQ,[Food],Palo Alto,"660 Stanford Shopping Ctr
Palo Alto, CA 94304",37.4422452,-122.1707225,Chipotle Mexican Grill,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/Ur7YDmsZOk9fPCBhsRp-ww/ms.jpg,6,[Stanford University],3.0,CA,business,http://www.yelp.com/biz/chipotle-mexican-grill-palo-alto-3
199,K6AKMjAdCSe8xllsbyeL9Q,"[Food, Tea Rooms, Chinese, Restaurants]",Pittsburgh,"4230 Forbes Ave
Oakland
Pittsburgh, PA 15213",40.4440654,-79.9501368,Asia Tea House,[Oakland],True,http://s3-media4.ak.yelpcdn.com/bphoto/oEOWrwoslaajn_OeVGUKKA/ms.jpg,2,[Carnegie Mellon University],4.0,PA,business,http://www.yelp.com/biz/asia-tea-house-pittsburgh-2
203,LJuHxobQsa7lW0c1wttY2A,"[Soul Food, Southern, Restaurants]",New York,"258 W 109th St
Manhattan Valley
New York, NY 10025",40.80334,-73.966873,Rack & Soul,[Manhattan Valley],True,http://s3-media3.ak.yelpcdn.com/bphoto/myt7ACwwn0Y2aUMvkBoBfA/ms.jpg,142,[Columbia University],3.5,NY,business,http://www.yelp.com/biz/rack-and-soul-new-york
204,RaE9ir386tfLGwtDN9W6QA,"[Mexican, Restaurants]",La Jolla,"8657 Villa La Jolla Dr
La Jolla
La Jolla, CA 92037",32.8646622,-117.2317657,Chipotle,[La Jolla],True,http://s3-media2.ak.yelpcdn.com/bphoto/6SX2hOMgKeLDy14PFE7DPw/ms.jpg,191,[University of California - San Diego],3.5,CA,business,http://www.yelp.com/biz/chipotle-la-jolla
205,OpNrObgtHgYijZYOU0yF-Q,"[Italian, Restaurants]",Pittsburgh,"3716 Forbes Ave
Oakland
Pittsburgh, PA 15213",40.44133,-79.956892,Joe Mama's Italian Deluxe,[Oakland],True,http://s3-media1.ak.yelpcdn.com/bphoto/kRtqlD3qA7k9KTLClwiPmw/ms.jpg,44,[Carnegie Mellon University],2.5,PA,business,http://www.yelp.com/biz/joe-mamas-italian-deluxe-pittsburgh
206,KIpFfgli70e66WWb8kcW_g,"[American (New), Restaurants]",Los Angeles,"10948 Weyburn Ave
Westwood
Los Angeles, CA 90024",34.0625214,-118.4470275,Sweet Pepper Grill,[Westwood],False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,11,[University of California - Los Angeles],4.5,CA,business,http://www.yelp.com/biz/sweet-pepper-grill-los-angeles
207,DWFaxnDtfWzYytO8n_xBFA,"[Greek, Mediterranean, Restaurants]",San Luis Obispo,"858 E Foothill Blvd
San Luis Obispo, CA 93405",35.2941952,-120.6708522,Pita Pit,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/hiFUX23IEerQsaakOZAPVg/ms.jpg,41,[California Polytechnic State University],3.0,CA,business,http://www.yelp.com/biz/pita-pit-san-luis-obispo
208,of2yfWnwt2f2ml4By2xbKA,"[Food, Convenience Stores]",Berkeley,"2550 Durant Ave
Telegraph Ave
Berkeley, CA 94704",37.8680197,-122.2569545,CK Mini Market,"[Telegraph Ave, UC Campus Area]",True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,[University of California at Berkeley],4.0,CA,business,http://www.yelp.com/biz/ck-mini-market-berkeley
209,3GzfH-thOl-eJiVeK4d3VA,"[Food, Grocery, Farmers Market]",Claremont,"835 W Foothill Blvd
Claremont, CA 91711",34.107566,-117.730037,Sprouts Farmer's Market,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/pQrs6hoLKdCvAvz7w__vFg/ms.jpg,63,[Harvey Mudd College],4.0,CA,business,http://www.yelp.com/biz/sprouts-farmers-market-claremont
210,2DEz094o_CZQo2m_rQSoqw,"[Japanese, Restaurants]",Seattle,"2675 NE Village Ln
University District
Seattle, WA 98105",47.6626542,-122.299099,Boom Noodle,[University District],True,http://s3-media3.ak.yelpcdn.com/bphoto/0RLUN3jKoXGCwE_ss3VfoA/ms.jpg,175,[University of Washington],3.0,WA,business,http://www.yelp.com/biz/boom-noodle-seattle-2
211,7zWoldq0uQV73BjoTM3G5w,"[Food, Bakeries]",Pittsburgh,"2034 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4338463,-79.9230629,Allegro Hearth Bakery,[Squirrel Hill],True,http://s3-media2.ak.yelpcdn.com/bphoto/83Htzquy372FjgT-oA2LnA/ms.jpg,21,[Carnegie Mellon University],4.0,PA,business,http://www.yelp.com/biz/allegro-hearth-bakery-pittsburgh
212,jPbtuDvhEhnQeuG8AU3gBQ,"[Food, Desserts, Coffee & Tea, Ice Cream & Frozen Yogurt]",Waterloo,"120 King St S
Waterloo, ON N2J 1P5",43.4622996,-80.5215439,Whole Lot-a Gelata,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/ixjSzgWH4D_XxXvE0lDX5g/ms.jpg,4,[University of Waterloo],4.0,ON,business,http://www.yelp.ca/biz/whole-lot-a-gelata-waterloo-2
213,58oVEzvF6EnOmvVkXYFkTg,"[Thai, Restaurants]",Pittsburgh,"5528 Walnut St
Shadyside
Pittsburgh, PA 15232",40.4514414,-79.9327212,Thai Place Restaurant,[Shadyside],True,http://s3-media4.ak.yelpcdn.com/bphoto/THGhLh68z6UDk0Fw7tsuGw/ms.jpg,63,[Carnegie Mellon University],3.0,PA,business,http://www.yelp.com/biz/thai-place-restaurant-pittsburgh
215,dFfQWqHyH_lqCpFhNgAhlQ,"[Japanese, Restaurants]",Ithaca,"114 Dryden Rd
Ithaca, NY 14850",42.4421156,-76.4871373,Cafe Pacific,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/vXnukbsSdYS1Ssj0pMIKwg/ms.jpg,16,[Cornell University],3.5,NY,business,http://www.yelp.com/biz/cafe-pacific-ithaca
217,4dnYY1clI8Z3Oj2oLWVwag,"[Food, Coffee & Tea]",Chapel Hill,"University of North Carolina
Daniels Bldg, #1530
Chapel Hill, NC 27599",35.9015819,-79.0537134,The Daily Grind Espresso Cafe,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/K60yM4HuMZvz6-nSTN5WTg/ms.jpg,10,[University of North Carolina - Chapel Hill],4.0,NC,business,http://www.yelp.com/biz/the-daily-grind-espresso-cafe-chapel-hill
222,PE87CZpK2rUDSwTXD9NS_w,[Restaurants],Lafayette,"2 Sagamore Pkwy N
Lafayette, IN 47904",40.417906,-86.858594,Steak N Shake,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/mNbju4pVRzTOgfe-BtyfUA/ms.jpg,6,[Purdue University],3.0,IN,business,http://www.yelp.com/biz/steak-n-shake-lafayette-2
226,PTeLIlZ0L4x99QynDms0lA,"[Food, Grocery]",Chapel Hill,"7 Mariakakis Plz
Chapel Hill, NC 27514",35.9131996,-79.0558445,Classic Silver Wok Gourmet,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/J0qyhs7V8_YNJs4fcRCIjQ/ms.jpg,2,[University of North Carolina - Chapel Hill],5.0,NC,business,http://www.yelp.com/biz/classic-silver-wok-gourmet-chapel-hill
227,0PnSAQI-Hjkttz4CnJ8wbw,"[Mexican, Tex-Mex, Restaurants]",Riverdale,"5508 Kenilworth Ave
Riverdale, MD 20737",38.9574559,-76.9216092,Alamo Mexican Restaurant,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/16SumpGhjhsBjmiwcDFxvg/ms.jpg,21,[University of Maryland - College Park],4.0,MD,business,http://www.yelp.com/biz/alamo-mexican-restaurant-riverdale
228,Ci-Lqfacr2OHg6OwHEloSg,"[Cafes, Restaurants]",La Jolla,"9500 Gilman Dr
La Jolla, CA 92093",32.877083,-117.234036,Cafe Ventanas,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/esTA9n7DfpjzcFeXglTABg/ms.jpg,17,[University of California - San Diego],3.0,CA,business,http://www.yelp.com/biz/cafe-ventanas-la-jolla
229,xhvW44uHfv-sgQiJLx94iQ,"[French, Restaurants]",Chapel Hill,"764 Martin Luther King Jr Blvd
Chapel Hill, NC 27514",35.9248352,-79.0541353,Kitchen,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/Pfjx8AuUNYR6Nd4lh425EQ/ms.jpg,60,[University of North Carolina - Chapel Hill],4.0,NC,business,http://www.yelp.com/biz/kitchen-chapel-hill
232,KrFjh__SDUyJ8jeyldkeFA,"[Japanese, Restaurants]",Troy,"200 Broadway
Ste 2
Troy, NY 12180",42.7314888,-73.6913843,Sushi King,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/KxPkcUAmq_6wAFRim2Uhnw/ms.jpg,16,[Rensselaer Polytechnic Institute],2.5,NY,business,http://www.yelp.com/biz/sushi-king-troy
233,VFslQjSgrw4Mu5_Q1xk1KQ,"[Steakhouses, Brazilian, Restaurants]",Palo Alto,"529 Alma St
Palo Alto, CA 94301",37.442975,-122.1630475,Pampas,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/Wn0OeAXGHZ5SWJX1fooA0A/ms.jpg,1146,[Stanford University],4.0,CA,business,http://www.yelp.com/biz/pampas-palo-alto
236,8DwDpMO5AFm4gB9sQgLPBg,"[Food, Donuts]",Cambridge,"222 Broadway
Kendall Square/MIT
Cambridge, MA 02139",42.3664891,-71.093904,Dunkin Donuts,[Kendall Square/MIT],True,http://s3-media3.ak.yelpcdn.com/bphoto/zBc_FvWbBHpD13A4IZYTkA/ms.jpg,10,"[Massachusetts Institute of Technology, Harvard University]",2.5,MA,business,http://www.yelp.com/biz/dunkin-donuts-cambridge
238,IcLm9Z1zphLnzUvrFK6aiA,"[Thai, Restaurants]",Philadelphia,"123 S 23rd St
1st Fl
Rittenhouse Square
Philadelphia, PA 19103",39.9518181,-75.1782266,Erawan Thai Cuisine,"[Rittenhouse Square, Penn Center]",True,http://s3-media3.ak.yelpcdn.com/bphoto/9sujvFGa1Ert8KjfDgWGnA/ms.jpg,131,[University of Pennsylvania],3.5,PA,business,http://www.yelp.com/biz/erawan-thai-cuisine-philadelphia
240,8yKr1IvQPnLLK6iRpd0Few,"[Pizza, Restaurants]",Latham,"185 Old Loudon Rd
Latham, NY 12110",42.746176,-73.759039,Courtney's,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/MVB6Sgj0XeJh6pVS-v-0Hw/ms.jpg,2,[Rensselaer Polytechnic Institute],3.5,NY,business,http://www.yelp.com/biz/courtneys-latham
243,6uc5h32bXZ7dQQ5xOeurnA,"[Food, Coffee & Tea]",Cambridge,"1384 Massachusetts Ave
Harvard Square
Cambridge, MA 02138",42.3735514,-71.1188228,Starbucks,[Harvard Square],True,http://s3-media4.ak.yelpcdn.com/bphoto/8xeQTHF3ti2cvI6hjU-5_Q/ms.jpg,24,"[Massachusetts Institute of Technology, Harvard University]",3.0,MA,business,http://www.yelp.com/biz/starbucks-cambridge-30
244,Q81Xj-eCVxi8mttVMn2UiQ,"[Sandwiches, Restaurants]",Philadelphia,"3925 Walnut St
University City
Philadelphia, PA 19104",39.954261,-75.201396,Jimmy John's Gourmet Sandwiches,[University City],True,http://s3-media2.ak.yelpcdn.com/bphoto/KJIyFLCfRANMYHsj8ntIGA/ms.jpg,30,[University of Pennsylvania],4.0,PA,business,http://www.yelp.com/biz/jimmy-johns-gourmet-sandwiches-philadelphia-2
246,lW9v4mHbSRVwlHSTk9hSCg,"[Pizza, Restaurants]",Kitchener,"324 Highland Road W
Kitchener, ON N2M 5G2",43.4389902,-80.5087867,Toppers Pizza,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/-RlQBgaw-VsaICwY8FaxLA/ms.jpg,2,[University of Waterloo],1.0,ON,business,http://www.yelp.ca/biz/toppers-pizza-kitchener
249,Dv3MJIreiNRa6iuLe_yfkg,"[Food, Breweries]",Ithaca,"23 Cinema Dr
Ste C
Ithaca, NY 14850",42.479743,-76.477281,The Scale House Brewery and Pub,[],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,[Cornell University],3.5,NY,business,http://www.yelp.com/biz/the-scale-house-brewery-and-pub-ithaca
252,TyDle42ASOpi5Z7Sc3l28g,"[American (Traditional), Restaurants]",Los Angeles,"Ucla Campus
200 De Neve Dr
Westwood
Los Angeles, CA 90024",34.0731552,-118.4491396,Covel Commons Residential Restaurant,[Westwood],True,http://s3-media4.ak.yelpcdn.com/bphoto/MyCL8XJFcO7ltavMxruKtg/ms.jpg,19,[University of California - Los Angeles],4.0,CA,business,http://www.yelp.com/biz/covel-commons-residential-restaurant-los-angeles
254,Pk8IEhv2o0VI7avWndDuXw,"[Food, Bakeries, Delis, Restaurants]",West Lafayette,"1185 Sagamore Pkwy W
West Lafayette, IN 47906",40.4532825,-86.9232229,Baker's Peak Deli,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/VMW6QRyxi_tfW0P1_oMFnQ/ms.jpg,4,[Purdue University],3.5,IN,business,http://www.yelp.com/biz/bakers-peak-deli-west-lafayette
256,p0VLfAQRXLAS_83etfe0GA,"[Sandwiches, Restaurants]",Cambridge,"93 Windsor St
Kendall Square/MIT
Cambridge, MA 02139",42.3638347,-71.0966172,Newtowne Variety,[Kendall Square/MIT],True,http://s3-media3.ak.yelpcdn.com/bphoto/ONIeGlx9tw6Zayld7GUo_Q/ms.jpg,25,"[Massachusetts Institute of Technology, Harvard University]",4.5,MA,business,http://www.yelp.com/biz/newtowne-variety-cambridge
257,S_xSSU0IbNGFwOUTHFNtpA,"[Food, Bakeries, Coffee & Tea, Bagels]",Amherst,"321 Main St
Amherst, MA 01002",42.3757659,-72.5134193,Wheatberry Bakery & Cafe,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/2DgYXMLPH4rG5JlOxtWchA/ms.jpg,17,[University of Massachusetts - Amherst],3.0,MA,business,http://www.yelp.com/biz/wheatberry-bakery-and-cafe-amherst
258,FhL1HJfAIk8BU9H6q7HxYQ,"[Food, Juice Bars & Smoothies]",La Jolla,"9500 Gilman Dr
Dept 1
La Jolla, CA 92093",32.8741609,-117.2357297,Jamba Juice,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/Xn7Mp2ghgfiTwC_KAxCs0w/ms.jpg,26,[University of California - San Diego],3.5,CA,business,http://www.yelp.com/biz/jamba-juice-la-jolla-2
260,wMKJxxh_agN85A54BdX79Q,"[Italian, Pizza, Restaurants]",Watervliet,"1297 Broadway
Watervliet, NY 12189",42.7226176,-73.701162,Papa's Corner Restaurant & Pizzeria,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/mVz9zSFnForb8OmENZj8lg/ms.jpg,4,[Rensselaer Polytechnic Institute],4.0,NY,business,http://www.yelp.com/biz/papas-corner-restaurant-and-pizzeria-watervliet
261,qB8D8KlvcWfwoREPIICO1w,"[Food, Convenience Stores]",Amherst,"360 College St
Amherst, MA 01002",42.373108,-72.505525,Cumberland Farms Inc,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/S0KsKWB13gAOGOel1mvxOA/ms.jpg,3,[University of Massachusetts - Amherst],4.5,MA,business,http://www.yelp.com/biz/cumberland-farms-inc-amherst
264,TKkKRrMcP0R_VPO8QKR7YQ,"[Food, Bakeries, Grocery]",Carrboro,"101 E Weaver St
Carrboro, NC 27510",35.9111389,-79.0722608,Weaver Street Market,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/3L_kdloXwEixeatm2hwELg/ms.jpg,74,[University of North Carolina - Chapel Hill],4.0,NC,business,http://www.yelp.com/biz/weaver-street-market-carrboro
268,TZb3l8Za-V_fVlTlX1JYdg,"[Shopping, Drugstores, Beauty and Spas, Food, Convenience Stores, Cosmetics & Beauty Supply]",New York,"1290 Amsterdam Ave
Harlem
New York, NY 10027",40.8116485,-73.9575329,Duane Reade,[Harlem],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,[Columbia University],2.0,NY,business,http://www.yelp.com/biz/duane-reade-new-york-91
269,v0ZeYsUI4nDM1Bpokj9ysg,"[Food, Coffee & Tea]",Seattle,"4201 University Way NE
University District
Seattle, WA 98105",47.6583576,-122.3131796,Espresso Roma,[University District],False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,[University of Washington],3.0,WA,business,http://www.yelp.com/biz/espresso-roma-seattle
270,jI4yOYZ7nZt1Yv_9GolxYg,"[American (New), Restaurants]",Cambridge,"91 Winthrop St
Harvard Square
Cambridge, MA 02138",42.3724175,-71.1209446,Upstairs On the Square,[Harvard Square],True,http://s3-media1.ak.yelpcdn.com/bphoto/m3lYQCpDwAYfnZq7CtTigA/ms.jpg,433,"[Massachusetts Institute of Technology, Harvard University]",3.5,MA,business,http://www.yelp.com/biz/upstairs-on-the-square-cambridge
274,jTPr0dFk2JgGYdDiIGro3Q,"[Italian, Pizza, Gluten-Free, Restaurants]",Ann Arbor,"715 N University Ave
Downtown Ann Arbor
Ann Arbor, MI 48113",42.2787103,-83.7399823,Silvio's Organic Pizza,[Downtown Ann Arbor],True,http://s3-media2.ak.yelpcdn.com/bphoto/Y_n_2Bt_-TKLsHRQ2O8ydA/ms.jpg,104,[University of Michigan - Ann Arbor],3.5,MI,business,http://www.yelp.com/biz/silvios-organic-pizza-ann-arbor
275,UVPVAtsAiBOtw-BI_W9kTw,"[Food Stands, Restaurants]",Los Angeles,"Weyburn Ave and Westwood Blvd
Westwood
Los Angeles, CA 90024",34.06257,-118.445297,Fire Hook Taco Truck,[Westwood],True,http://s3-media3.ak.yelpcdn.com/bphoto/tbL5wo6uJ0KehDQdlkSeIg/ms.jpg,15,[University of California - Los Angeles],3.0,CA,business,http://www.yelp.com/biz/fire-hook-taco-truck-los-angeles
276,pSPsT1hggiw5RhFR1bSqSw,"[Food, Convenience Stores, Grocery]",Berkeley,"2515 Durant Ave
Telegraph Ave
Berkeley, CA 94704",37.8680235,-122.2584566,Johnston's Market,"[Telegraph Ave, UC Campus Area]",True,http://s3-media1.ak.yelpcdn.com/bphoto/NviC_JXaOrgEYZW2imbcMQ/ms.jpg,17,[University of California at Berkeley],3.5,CA,business,http://www.yelp.com/biz/johnstons-market-berkeley
277,yuO-Qy1QQVumIhO0ijvl3w,"[Food, Do-It-Yourself Food, Cafes, Restaurants]",Philadelphia,"3701 Chestnut St
University City
Philadelphia, PA 19104",39.955066,-75.196776,Aroma Cafe,[University City],True,http://s3-media4.ak.yelpcdn.com/bphoto/yMsAtYdQF2GZHxVwwUiJaQ/ms.jpg,5,[University of Pennsylvania],3.0,PA,business,http://www.yelp.com/biz/aroma-cafe-philadelphia
279,02A7EMn1GbOtsX3w8NwTAA,"[Bars, Restaurants, Nightlife, Lounges, American (New), Pizza]",Claremont,"232 Yale Ave
Claremont, CA 91711",34.096334,-117.717543,Union On Yale,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/9L89rzsZl_xfvRzV1dcRDw/ms.jpg,125,[Harvey Mudd College],3.5,CA,business,http://www.yelp.com/biz/union-on-yale-claremont
280,bccVcVv80u3Rqf3CiPM22A,"[Food, Bagels]",Berkeley,"2344 Telegraph Ave
Telegraph Ave
Berkeley, CA 94704",37.867937,-122.2591744,Noah's Bagels,"[Telegraph Ave, UC Campus Area]",True,http://s3-media3.ak.yelpcdn.com/bphoto/N19aZQsB1GWYRJt_YIfBag/ms.jpg,91,[University of California at Berkeley],2.0,CA,business,http://www.yelp.com/biz/noahs-bagels-berkeley-3
283,nrY4PxuZFND6Y1Tm4xNFbQ,"[Specialty Food, Ethnic Food, Food]",San Luis Obispo,"P.O.Box 4404
San Luis Obispo, CA 93403",35.2828,-120.6587,Saffron Homestyle Indian Cuisine,[],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,[California Polytechnic State University],5.0,CA,business,http://www.yelp.com/biz/saffron-homestyle-indian-cuisine-san-luis-obispo
288,zCKJ04uIdbI7c2JdXp-cHA,"[Food, Grocery]",Albany,"444 Broadway
Albany, NY 12204",42.7001449,-73.7178307,Price Chopper,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/4iN6ODV5KRByVAAslJeagQ/ms.jpg,4,[Rensselaer Polytechnic Institute],2.5,NY,business,http://www.yelp.com/biz/price-chopper-albany-2
289,o-q9Uy3VUV_mrOBhIC48tg,"[Delis, Breakfast & Brunch, Restaurants]",Philadelphia,"224 S 40th St
University City
Philadelphia, PA 19104",39.9533287,-75.2028565,Izzy & Zoe's,"[University City, Spruce Hill]",False,http://s3-media2.ak.yelpcdn.com/bphoto/iaHXxcuuuZfJTxAN6mcPKw/ms.jpg,8,[University of Pennsylvania],3.0,PA,business,http://www.yelp.com/biz/izzy-and-zoes-philadelphia
292,hNKYyGv-wlB_WTiSX1sKcQ,"[Food, Bagels]",Troy,"55 Congress St
Troy, NY 12180",42.7287696,-73.69179,Bruegger's Bagel Bakery,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/qlYwSFJkE9cuQ7Bgx--hRQ/ms.jpg,10,[Rensselaer Polytechnic Institute],3.5,NY,business,http://www.yelp.com/biz/brueggers-bagel-bakery-troy
